# timestamps [seconds],pts
13183.179748,1540984
13183.188052,1541528
13183.195795,1542036
13183.206143,1542714
13183.213065,1543168
13183.220229,1543637
13183.230154,1544288
13183.235735,1544653
13183.243788,1545181
13183.251764,1545704
13183.259742,1546227
13183.267741,1546751
13183.275936,1547288
13183.283762,1547801
13183.298596,1548773
13183.302627,1549037
13183.307785,1549375
13183.315881,1549906
13183.323991,1550437
13183.331897,1550955
13183.339822,1551475
13183.347758,1551995
13183.355747,1552518
13183.363759,1553043
13183.373199,1553662
13183.379732,1554090
13183.387784,1554618
13183.408067,1555947
13183.413701,1556316
13183.424239,1557007
13183.430766,1557435
13183.434509,1557680
13183.439905,1558034
13183.447805,1558551
13183.455803,1559075
13183.463732,1559595
13183.471779,1560122
13183.479968,1560659
13183.487809,1561173
13183.495742,1561693
13183.503876,1562226
13183.515126,1562963
13183.519742,1563266
13183.527747,1563790
13183.535758,1564315
13183.543733,1564838
13183.551916,1565374
13183.560142,1565913
13183.567784,1566414
13183.577650,1567061
13183.583789,1567463
13183.592131,1568010
13183.599778,1568511
13183.607776,1569035
13183.615843,1569564
13183.624119,1570106
13183.631750,1570606
13183.639773,1571132
13183.647748,1571655
13183.655791,1572182
13183.663903,1572713
13183.671853,1573234
13183.679783,1573754
13183.687912,1574287
13183.695752,1574801
13183.703864,1575332
13183.712359,1575889
13183.720114,1576397
13183.727831,1576903
13183.735779,1577424
13183.743734,1577945
13183.751710,1578468
13183.759757,1578995
13183.767783,1579521
13183.775864,1580051
13183.783788,1580570
13183.791789,1581094
13183.800586,1581671
13183.807777,1582142
13183.815818,1582669
13183.829721,1583580
13183.833109,1583802
13183.839776,1584239
13183.847775,1584763
13183.856935,1585364
13183.868123,1586097
13183.875765,1586598
13183.883900,1587131
13183.891793,1587648
13183.900008,1588186
13183.907827,1588699
13183.915771,1589219
13183.923759,1589743
13183.936601,1590585
13183.940011,1590808
13183.948158,1591342
13183.956087,1591862
13183.963947,1592377
13183.973107,1592977
13183.979810,1593416
13183.988003,1593953
13184.000087,1594745
13184.003938,1594998
13184.011770,1595511
13184.019813,1596038
13184.027762,1596559
13184.035753,1597083
13184.043782,1597609
13184.052105,1598154
13184.060041,1598674
13184.067841,1599185
13184.075766,1599705
13184.083757,1600228
13184.091993,1600768
13184.099768,1601278
13184.109113,1601890
13184.115774,1602327
13184.123770,1602851
13184.132038,1603393
13184.139832,1603903
13184.147834,1604428
13184.156022,1604964
13184.163717,1605469
13184.171772,1605997
13184.179960,1606533
13184.187778,1607045
13184.195741,1607567
13184.203924,1608104
13184.211863,1608624
13184.219791,1609143
13184.227773,1609667
13184.235729,1610188
13184.244038,1610732
13184.251753,1611238
13184.259721,1611760
13184.267713,1612284
13184.275768,1612812
13184.283800,1613338
13184.292305,1613896
13184.299841,1614390
13184.307758,1614908
13184.315781,1615434
13184.323935,1615969
13184.335767,1616744
13184.343835,1617273
13184.357924,1618196
13184.362873,1618520
13184.367707,1618837
13184.375829,1619369
13184.391391,1620389
13184.394679,1620605
13184.399721,1620935
13184.407771,1621463
13184.415754,1621986
13184.423973,1622525
13184.431835,1623040
13184.443553,1623808
13184.447815,1624087
13184.455854,1624614
13184.463764,1625132
13184.471901,1625665
13184.479864,1626187
13184.488038,1626723
13184.495793,1627231
13184.503847,1627759
13184.511799,1628280
13184.519920,1628812
13184.527929,1629337
13184.535780,1629852
13184.543768,1630375
